wikipedia_title,wikipedia_url,question_original,question,question_type,answer,evidence,evidence_section_id,evidence_section_title,dataset_name,dataset_category_id,wikipedia_url_used_in_train,encyclopedic_vqa_split,dataset_image_ids,data_id
Fissurella volcano,https://en.wikipedia.org/wiki/Fissurella_volcano,What is the closest parent taxonomy of this animal?,What is the closest parent taxonomy of this animal?,String,Fissurella,0,0,0,infoseek,0,0,0,oven_05034719,infoseek_val_00057496
Forte do Presépio,https://en.wikipedia.org/wiki/Forte_do_Pres%C3%A9pio,Which city or region does this building locate in?,Which city or region does this building locate in?,String,Belém,0,0,0,infoseek,0,0,0,oven_05022896,infoseek_val_00057504
Tiarella,https://en.wikipedia.org/wiki/Tiarella,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Saxifragaceae,0,0,0,infoseek,0,0,0,oven_05069082,infoseek_val_00057540
Cucurbita foetidissima,https://en.wikipedia.org/wiki/Cucurbita_foetidissima,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Cucurbita,0,0,0,infoseek,0,0,0,oven_05030106,infoseek_val_00057592
Arctostaphylos glauca,https://en.wikipedia.org/wiki/Arctostaphylos_glauca,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Arctostaphylos,0,0,0,infoseek,0,0,0,oven_05044894,infoseek_val_00057613
Hoffmann's two-toed sloth,https://en.wikipedia.org/wiki/Hoffmann%27s_two-toed_sloth,What is the closest upper taxonomy of this animal?,What is the closest upper taxonomy of this animal?,String,Choloepus,0,0,0,infoseek,0,0,0,oven_05041329,infoseek_val_00057636
Chinese mystery snail,https://en.wikipedia.org/wiki/Chinese_mystery_snail,What is the closest upper taxonomy of this animal?,What is the closest upper taxonomy of this animal?,String,Bellamya,0,0,0,infoseek,0,0,0,oven_05030323,infoseek_val_00057750
Grey plover,https://en.wikipedia.org/wiki/Grey_plover,What is the closest parent taxonomy of this bird?,What is the closest parent taxonomy of this bird?,String,Pluvialis,0,0,0,infoseek,0,0,0,oven_05029102,infoseek_val_00057754
Palais de Chaillot,https://en.wikipedia.org/wiki/Palais_de_Chaillot,What is the immediately prior item that this building follows in a series?,What is the immediately prior item that this building follows in a series?,String,Palais du Trocadéro,0,0,0,infoseek,0,0,0,oven_05015432,infoseek_val_00057758
Aizoaceae,https://en.wikipedia.org/wiki/Aizoaceae,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Caryophyllales,0,0,0,infoseek,0,0,0,oven_05066459,infoseek_val_00057791
Battersea Power Station,https://en.wikipedia.org/wiki/Battersea_Power_Station,What is the installed power capacity of this in megawatt?,What is the installed power capacity of this in megawatt?,Numerical,500,0,0,0,infoseek,0,0,0,oven_05013603,infoseek_val_00057807
Cupressus arizonica,https://en.wikipedia.org/wiki/Cupressus_arizonica,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Cupressus,0,0,0,infoseek,0,0,0,oven_05065643,infoseek_val_00057818
Będzin Castle,https://en.wikipedia.org/wiki/B%C4%99dzin_Castle,Which city or region does this building locate in?,Which city or region does this building locate in?,String,Będzin,0,0,0,infoseek,0,0,0,oven_05013075,infoseek_val_00057830
Le Reculet,https://en.wikipedia.org/wiki/Le_Reculet,Which city or region does this mountain locate in?,Which city or region does this mountain locate in?,String,Thoiry,0,0,0,infoseek,0,0,0,oven_05015695,infoseek_val_00057882
Diaphania hyalinata,https://en.wikipedia.org/wiki/Diaphania_hyalinata,What is the closest parent taxonomy of this insect?,What is the closest parent taxonomy of this insect?,String,Diaphania,0,0,0,infoseek,0,0,0,oven_05045112,infoseek_val_00057941
Prinzipalmarkt,https://en.wikipedia.org/wiki/Prinzipalmarkt,Which city or region does this building locate in?,Which city or region does this building locate in?,String,Münster,0,0,0,infoseek,0,0,0,oven_05026193,infoseek_val_00057953
Western reef heron,https://en.wikipedia.org/wiki/Western_reef_heron,where is this bird originally discovered?,where is this bird originally discovered?,String,Brazil,0,0,0,infoseek,0,0,0,oven_05037595,infoseek_val_00057973
Luetkea,https://en.wikipedia.org/wiki/Luetkea,What is the closest upper taxonomy of this plant?,What is the closest upper taxonomy of this plant?,String,Luetkea,0,0,0,infoseek,0,0,0,oven_05031746,infoseek_val_00058032
Great crested flycatcher,https://en.wikipedia.org/wiki/Great_crested_flycatcher,What is the closest upper taxonomy of this bird?,What is the closest upper taxonomy of this bird?,String,Myiarchus,0,0,0,infoseek,0,0,0,oven_05028984,infoseek_val_00058041
Ajloun Castle,https://en.wikipedia.org/wiki/Ajloun_Castle,Which city or region does this building locate in?,Which city or region does this building locate in?,String,Ajloun,0,0,0,infoseek,0,0,0,oven_05018670,infoseek_val_00058194
Trajan's Market,https://en.wikipedia.org/wiki/Trajan%27s_Market,Who designed this place?,Who designed this place?,String,Apollodorus of Damascus,0,0,0,infoseek,0,0,0,oven_05019658,infoseek_val_00058255
Battersea Power Station,https://en.wikipedia.org/wiki/Battersea_Power_Station,In which year was this facility retired from operational service?,In which year was this facility retired from operational service?,Time,1983,0,0,0,infoseek,0,0,0,oven_05013622,infoseek_val_00058301
Doornenburg Castle,https://en.wikipedia.org/wiki/Doornenburg_Castle,What is the location of this building?,What is the location of this building?,String,Doornenburg,0,0,0,infoseek,0,0,0,oven_05022844,infoseek_val_00058363
Tussilago,https://en.wikipedia.org/wiki/Tussilago,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Tussilago,0,0,0,infoseek,0,0,0,oven_05039318,infoseek_val_00058407
Common box turtle,https://en.wikipedia.org/wiki/Common_box_turtle,"What is the conservation status of this animal? (The status is assigned by the international union for conservation of nature. Choose one among Endangered,Least Concern,Critically Endangered,extinct species,extinct in the wild,Vulnerable,Near Threatened,Data Deficient)","What is the conservation status of this animal? (The status is assigned by the international union for conservation of nature. Choose one among Endangered,Least Concern,Critically Endangered,extinct species,extinct in the wild,Vulnerable,Near Threatened,Data Deficient)",String,Vulnerable,0,0,0,infoseek,0,0,0,oven_05046237,infoseek_val_00058418
Claviceps purpurea,https://en.wikipedia.org/wiki/Claviceps_purpurea,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Ergot,0,0,0,infoseek,0,0,0,oven_05069449,infoseek_val_00058455
Palazzo Re Enzo,https://en.wikipedia.org/wiki/Palazzo_Re_Enzo,What country does this building belong to?,What country does this building belong to?,String,Italy,0,0,0,infoseek,0,0,0,oven_05014918,infoseek_val_00058496
Lomaria discolor,https://en.wikipedia.org/wiki/Lomaria_discolor,Where is this plant native to?,Where is this plant native to?,String,New Zealand,0,0,0,infoseek,0,0,0,oven_05039705,infoseek_val_00058533
Andropogon gerardi,https://en.wikipedia.org/wiki/Andropogon_gerardi,What is the closest upper taxonomy of this plant?,What is the closest upper taxonomy of this plant?,String,Andropogon,0,0,0,infoseek,0,0,0,oven_05029725,infoseek_val_00058562
"Santa Teresa, Rio de Janeiro","https://en.wikipedia.org/wiki/Santa_Teresa,_Rio_de_Janeiro",What country does this place belong to?,What country does this place belong to?,String,Brazil,0,0,0,infoseek,0,0,0,oven_05017998,infoseek_val_00058566
Elegant tern,https://en.wikipedia.org/wiki/Elegant_tern,What is the closest upper taxonomy of this bird?,What is the closest upper taxonomy of this bird?,String,Thalasseus,0,0,0,infoseek,0,0,0,oven_05039505,infoseek_val_00058608
New Lanark,https://en.wikipedia.org/wiki/New_Lanark,Which city or region does this village locate in?,Which city or region does this village locate in?,String,South Lanarkshire,0,0,0,infoseek,0,0,0,oven_05017833,infoseek_val_00058612
Scabiosa,https://en.wikipedia.org/wiki/Scabiosa,What is the closest upper taxonomy of this plant?,What is the closest upper taxonomy of this plant?,String,Caprifoliaceae,0,0,0,infoseek,0,0,0,oven_05027087,infoseek_val_00058644
Visby City Wall,https://en.wikipedia.org/wiki/Visby_City_Wall,What is the location of this building?,What is the location of this building?,String,Visby,0,0,0,infoseek,0,0,0,oven_05016180,infoseek_val_00058654
Derwentwater,https://en.wikipedia.org/wiki/Derwentwater,How many metre is the vertical depth of the lake?,How many metre is the vertical depth of the lake?,Numerical,22,0,0,0,infoseek,0,0,0,oven_05020368,infoseek_val_00058702
Jeanne d'Arc (Frémiet),https://en.wikipedia.org/wiki/Jeanne_d%27Arc_(Fr%C3%A9miet),What country does this building belong to?,What country does this building belong to?,String,France,0,0,0,infoseek,0,0,0,oven_05021776,infoseek_val_00058731
"Marienstiftskirche, Lich","https://en.wikipedia.org/wiki/Marienstiftskirche,_Lich",What is the architectural style of this building?,What is the architectural style of this building?,String,Gothic architecture,0,0,0,infoseek,0,0,0,oven_05023344,infoseek_val_00058773
Athirappilly Falls,https://en.wikipedia.org/wiki/Athirappilly_Falls,Which body of water is this place located in or next to?,Which body of water is this place located in or next to?,String,Chalakudy River,0,0,0,infoseek,0,0,0,oven_05012043,infoseek_val_00058785
Stella Maris Monastery,https://en.wikipedia.org/wiki/Stella_Maris_Monastery,What is this building dedicated to?,What is this building dedicated to?,String,"Our Lady, Star of the Sea",0,0,0,infoseek,0,0,0,oven_05011442,infoseek_val_00058834
Gate of All Nations,https://en.wikipedia.org/wiki/Gate_of_All_Nations,What country does this building belong to?,What country does this building belong to?,String,Iran,0,0,0,infoseek,0,0,0,oven_05021297,infoseek_val_00058843
Citadel of Qaitbay,https://en.wikipedia.org/wiki/Citadel_of_Qaitbay,What country does this building belong to?,What country does this building belong to?,String,Egypt,0,0,0,infoseek,0,0,0,oven_05024082,infoseek_val_00058937
Phalangium opilio,https://en.wikipedia.org/wiki/Phalangium_opilio,What is the closest upper taxonomy of this insect?,What is the closest upper taxonomy of this insect?,String,Phalangium,0,0,0,infoseek,0,0,0,oven_05034303,infoseek_val_00059027
Compact Disc Digital Audio,https://en.wikipedia.org/wiki/Compact_Disc_Digital_Audio,Who is the owner of this object?,Who is the owner of this object?,String,Sony,0,0,0,infoseek,0,0,0,oven_05051964,infoseek_val_00059110
Gomphrena globosa,https://en.wikipedia.org/wiki/Gomphrena_globosa,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Gomphrena,0,0,0,infoseek,0,0,0,oven_05066518,infoseek_val_00059160
Elbphilharmonie,https://en.wikipedia.org/wiki/Elbphilharmonie,Who is the owner of this building?,Who is the owner of this building?,String,Hamburg,0,0,0,infoseek,0,0,0,oven_05025981,infoseek_val_00059170
Sailfish,https://en.wikipedia.org/wiki/Sailfish,What is the closest upper taxonomy of this animal?,What is the closest upper taxonomy of this animal?,String,marlin,0,0,0,infoseek,0,0,0,oven_05051370,infoseek_val_00059172
Western whiptail,https://en.wikipedia.org/wiki/Western_whiptail,What is the closest parent taxonomy of this animal?,What is the closest parent taxonomy of this animal?,String,Aspidoscelis,0,0,0,infoseek,0,0,0,oven_05036208,infoseek_val_00059176
Euptoieta hegesia,https://en.wikipedia.org/wiki/Euptoieta_hegesia,What is the closest parent taxonomy of this insect?,What is the closest parent taxonomy of this insect?,String,Euptoieta,0,0,0,infoseek,0,0,0,oven_05035181,infoseek_val_00059247
Eilean Donan,https://en.wikipedia.org/wiki/Eilean_Donan,Who is the owner of this island?,Who is the owner of this island?,String,Kintail,0,0,0,infoseek,0,0,0,oven_05015960,infoseek_val_00059346
Magnolia grandiflora,https://en.wikipedia.org/wiki/Magnolia_grandiflora,What is the closest parent taxonomy of this plant?,What is the closest parent taxonomy of this plant?,String,Magnolia,0,0,0,infoseek,0,0,0,oven_05043757,infoseek_val_00059439
Foothill yellow-legged frog,https://en.wikipedia.org/wiki/Foothill_yellow-legged_frog,"What is the conservation status of this animal? (The status is assigned by the international union for conservation of nature. Choose one among Endangered,Least Concern,Critically Endangered,extinct species,extinct in the wild,Vulnerable,Near Threatened,Data Deficient)","What is the conservation status of this animal? (The status is assigned by the international union for conservation of nature. Choose one among Endangered,Least Concern,Critically Endangered,extinct species,extinct in the wild,Vulnerable,Near Threatened,Data Deficient)",String,Near Threatened,0,0,0,infoseek,0,0,0,oven_05042494,infoseek_val_00059641
Hayravank Monastery,https://en.wikipedia.org/wiki/Hayravank_Monastery,Which city or region does this building locate in?,Which city or region does this building locate in?,String,Hayravank,0,0,0,infoseek,0,0,0,oven_05024467,infoseek_val_00059666
Pernod Ricard,https://en.wikipedia.org/wiki/Pernod_Ricard,Who found this drink?,Who found this drink?,String,Paul Ricard,0,0,0,infoseek,0,0,0,oven_05064509,infoseek_val_00059798
Lithacodes fasciola,https://en.wikipedia.org/wiki/Lithacodes_fasciola,What is the closest upper taxonomy of this insect?,What is the closest upper taxonomy of this insect?,String,Lithacodes,0,0,0,infoseek,0,0,0,oven_05029195,infoseek_val_00059804
Black-necked stilt,https://en.wikipedia.org/wiki/Black-necked_stilt,What is the closest upper taxonomy of this bird?,What is the closest upper taxonomy of this bird?,String,Himantopus,0,0,0,infoseek,0,0,0,oven_05038758,infoseek_val_00059822
Monument to the Great Fire of London,https://en.wikipedia.org/wiki/Monument_to_the_Great_Fire_of_London,Who is the creator of this building?,Who is the creator of this building?,String,Caius Gabriel Cibber,0,0,0,infoseek,0,0,0,oven_05020818,infoseek_val_00059829
Dejima,https://en.wikipedia.org/wiki/Dejima,Which body of water is this island located in or next to?,Which body of water is this island located in or next to?,String,Nakashima River,0,0,0,infoseek,0,0,0,oven_05025610,infoseek_val_00059835
Pinyon pine,https://en.wikipedia.org/wiki/Pinyon_pine,What is the closest upper taxonomy of this plant?,What is the closest upper taxonomy of this plant?,String,Pinus,0,0,0,infoseek,0,0,0,oven_05065473,infoseek_val_00059845
Goathland railway station,https://en.wikipedia.org/wiki/Goathland_railway_station,Which city or region does this building locate in?,Which city or region does this building locate in?,String,Goathland,0,0,0,infoseek,0,0,0,oven_05015320,infoseek_val_00059901
